model_key,cluster_id,condition,sweep,phase,macrostate_distance,reference_energy_per_agent,configuration_entropy
granite,V15G_g3,field_markovized,31,recovery,7.892339337569387,-0.9354166666666668,0.7952137885928288
granite,V15G_g3,field_markovized,32,recovery,10.875396337547766,-1.25625,1.2918402360291674
granite,V15G_g3,field_markovized,33,recovery,9.683563800137472,-1.2333333333333334,1.762346484618761
granite,V15G_g3,field_markovized,34,recovery,8.780677584901515,-1.2354166666666666,2.0287023166080025
granite,V15G_g3,field_markovized,35,recovery,8.911856621574344,-1.2354166666666666,1.8121618228232328
granite,V15G_g3,field_markovized,36,recovery,7.974811015758973,-1.2916666666666667,1.262298481888172
granite,V15G_g3,field_markovized,37,recovery,8.170879968994061,-1.2937500000000002,1.0375364957616156
granite,V15G_g3,field_markovized,38,recovery,7.12912536727923,-1.2937500000000002,0.8492141469848026
granite,V15G_g3,field_markovized,39,recovery,6.3082504892788815,-1.2937500000000002,0.6931471805599453
granite,V15G_g3,field_markovized,40,recovery,5.703842362822723,-1.2937500000000002,0.6108643020548935
granite,V15G_g3,field_markovized,41,recovery,4.767557890336928,-1.2937500000000002,0.3250829733914482
granite,V15G_g3,field_markovized,42,recovery,4.359474130677163,-1.2937500000000002,-0.0
granite,V15G_g3,field_markovized,43,recovery,4.359474130677163,-1.2937500000000002,-0.0
granite,V15G_g3,field_markovized,44,recovery,4.252488388816908,-1.3666666666666667,0.2967152565836348
granite,V15G_g3,field_markovized,45,recovery,4.369391189536252,-1.3666666666666667,0.599898019262134
granite,V15G_g4,nominal_markovized,1,baseline,6.266215663541931,0.2729166666666667,0.8305236914828463
granite,V15G_g4,nominal_markovized,2,baseline,5.163167998937922,0.2125,1.5770517273358402
granite,V15G_g4,nominal_markovized,3,baseline,5.211821488378658,0.0854166666666666,1.6878819865187062
granite,V15G_g4,nominal_markovized,4,baseline,5.868722118516492,-0.0416666666666666,1.8627659715443088
granite,V15G_g4,nominal_markovized,5,baseline,5.667296534682316,-0.0416666666666666,1.7315189597809528
granite,V15G_g4,nominal_markovized,6,baseline,7.281767506196453,-0.0604166666666667,1.581617722696136
granite,V15G_g4,nominal_markovized,7,baseline,7.060304730892941,-0.0604166666666667,1.2034437798513462
granite,V15G_g4,nominal_markovized,8,baseline,6.905644868857273,-0.0604166666666667,0.789837883255865
granite,V15G_g4,nominal_markovized,9,baseline,6.76084337492141,-0.0604166666666667,0.5881687773541907
granite,V15G_g4,nominal_markovized,10,baseline,6.5918614981755095,-0.0604166666666667,0.2663844632679204
granite,V15G_g4,nominal_markovized,11,baseline,6.559034455914548,-0.0604166666666667,-0.0
granite,V15G_g4,nominal_markovized,12,baseline,6.559034455914548,-0.0604166666666667,-0.0
granite,V15G_g4,nominal_markovized,13,baseline,6.559034455914548,-0.0604166666666667,-0.0
granite,V15G_g4,nominal_markovized,14,baseline,6.559034455914548,-0.0604166666666667,-0.0
granite,V15G_g4,nominal_markovized,15,baseline,6.559034455914548,-0.0604166666666667,-0.0
granite,V15G_g4,nominal_markovized,16,disruption,4.591379478076152,-0.3083333333333333,0.4437922953464478
granite,V15G_g4,nominal_markovized,17,disruption,6.57518162840122,-0.6416666666666666,0.9997188028361994
granite,V15G_g4,nominal_markovized,18,disruption,11.052973950105976,-0.6416666666666666,1.292686570069363
granite,V15G_g4,nominal_markovized,19,disruption,11.126184141366844,-0.6416666666666666,1.292686570069363
granite,V15G_g4,nominal_markovized,20,disruption,5.80951530878721,-0.375,1.230628033010048
granite,V15G_g4,nominal_markovized,21,disruption,2.247285326102446,-0.375,1.0180063120363396
granite,V15G_g4,nominal_markovized,22,disruption,2.643753948047776,-0.375,0.6918966592050799
granite,V15G_g4,nominal_markovized,23,disruption,2.3320821009447057,-0.375,0.6305810283860147
granite,V15G_g4,nominal_markovized,24,disruption,1.475102108814199,-0.375,0.3767701612564367
granite,V15G_g4,nominal_markovized,25,disruption,1.5114938816328851,-0.375,-0.0
granite,V15G_g4,nominal_markovized,26,disruption,1.5114938816328851,-0.375,-0.0
granite,V15G_g4,nominal_markovized,27,disruption,1.5114938816328851,-0.375,-0.0
granite,V15G_g4,nominal_markovized,28,disruption,1.5114938816328851,-0.375,-0.0
granite,V15G_g4,nominal_markovized,29,disruption,1.5114938816328851,-0.375,-0.0
granite,V15G_g4,nominal_markovized,30,disruption,1.5114938816328851,-0.375,-0.0
granite,V15G_g4,nominal_markovized,31,recovery,1.5114938816328851,-0.375,-0.0
granite,V15G_g4,nominal_markovized,32,recovery,1.5114938816328851,-0.375,-0.0
granite,V15G_g4,nominal_markovized,33,recovery,1.5114938816328851,-0.375,-0.0
granite,V15G_g4,nominal_markovized,34,recovery,1.5114938816328851,-0.375,-0.0
granite,V15G_g4,nominal_markovized,35,recovery,1.5114938816328851,-0.375,-0.0
granite,V15G_g4,nominal_markovized,36,recovery,1.5114938816328851,-0.375,-0.0
granite,V15G_g4,nominal_markovized,37,recovery,1.5114938816328851,-0.375,-0.0
granite,V15G_g4,nominal_markovized,38,recovery,1.5114938816328851,-0.375,-0.0
granite,V15G_g4,nominal_markovized,39,recovery,1.5114938816328851,-0.375,-0.0
granite,V15G_g4,nominal_markovized,40,recovery,1.5114938816328851,-0.375,-0.0
granite,V15G_g4,nominal_markovized,41,recovery,1.5114938816328851,-0.375,-0.0
granite,V15G_g4,nominal_markovized,42,recovery,1.5114938816328851,-0.375,-0.0
granite,V15G_g4,nominal_markovized,43,recovery,1.5114938816328851,-0.375,-0.0
granite,V15G_g4,nominal_markovized,44,recovery,1.5114938816328851,-0.375,-0.0
granite,V15G_g4,nominal_markovized,45,recovery,1.5114938816328851,-0.375,-0.0
granite,V15G_g4,field_markovized,1,baseline,6.244390361027952,0.2729166666666667,0.8305236914828463
granite,V15G_g4,field_markovized,2,baseline,5.172590841394174,0.2125,1.5770517273358402
granite,V15G_g4,field_markovized,3,baseline,5.193598566971363,0.0854166666666666,1.6878819865187062
granite,V15G_g4,field_markovized,4,baseline,5.873525628779555,-0.0416666666666666,1.8627659715443088
granite,V15G_g4,field_markovized,5,baseline,5.657280134514696,-0.0416666666666666,1.7315189597809528
granite,V15G_g4,field_markovized,6,baseline,7.310398190180615,-0.0604166666666667,1.581617722696136
granite,V15G_g4,field_markovized,7,baseline,7.064116853515223,-0.0604166666666667,1.2034437798513462
granite,V15G_g4,field_markovized,8,baseline,6.905158583668991,-0.0604166666666667,0.789837883255865
granite,V15G_g4,field_markovized,9,baseline,6.76084337492141,-0.0604166666666667,0.5881687773541907
granite,V15G_g4,field_markovized,10,baseline,6.5918614981755095,-0.0604166666666667,0.2663844632679204
granite,V15G_g4,field_markovized,11,baseline,6.559034455914548,-0.0604166666666667,-0.0
granite,V15G_g4,field_markovized,12,baseline,6.559034455914548,-0.0604166666666667,-0.0
granite,V15G_g4,field_markovized,13,baseline,6.559034455914548,-0.0604166666666667,-0.0
granite,V15G_g4,field_markovized,14,baseline,6.559034455914548,-0.0604166666666667,-0.0
granite,V15G_g4,field_markovized,15,baseline,6.559034455914548,-0.0604166666666667,-0.0
granite,V15G_g4,field_markovized,16,disruption,9.764927443204591,-0.8354166666666667,0.7210890054658262
granite,V15G_g4,field_markovized,17,disruption,20.742522581416825,-1.3020833333333337,1.413419897214304
granite,V15G_g4,field_markovized,18,disruption,30.07538540820657,-1.4416666666666669,1.8606432282687209
granite,V15G_g4,field_markovized,19,disruption,28.27314588314519,-1.44375,2.157022618282105
granite,V15G_g4,field_markovized,20,disruption,13.194474075797531,-1.44375,1.9660683677936608
granite,V15G_g4,field_markovized,21,disruption,10.198393217637369,-1.5708333333333333,1.408875952361395
granite,V15G_g4,field_markovized,22,disruption,9.032624029910384,-1.6979166666666667,1.2239605178036483
granite,V15G_g4,field_markovized,23,disruption,8.689154403687578,-1.6979166666666667,0.920489887733632
granite,V15G_g4,field_markovized,24,disruption,8.270151998430803,-1.8916666666666664,0.8566760795317306
granite,V15G_g4,field_markovized,25,disruption,8.486213734590507,-1.8916666666666664,1.0479201238947828
granite,V15G_g4,field_markovized,26,disruption,8.942351964178869,-2.075,1.095465702864559
granite,V15G_g4,field_markovized,27,disruption,9.69917885964085,-2.075,1.1361519459860685
granite,V15G_g4,field_markovized,28,disruption,9.683240466992991,-2.075,1.0660370731624378
granite,V15G_g4,field_markovized,29,disruption,9.43551844324224,-2.075,0.7013732753194928
granite,V15G_g4,field_markovized,30,disruption,8.934483095099658,-2.075,0.465734485264415
granite,V15G_g4,field_markovized,31,recovery,60.66052773249102,-0.5854166666666667,0.9032095282800412
granite,V15G_g4,field_markovized,32,recovery,83.77914092886414,-0.7083333333333334,1.5317009967146478
granite,V15G_g4,field_markovized,33,recovery,87.44411252243731,-0.78125,1.9257747390341164
granite,V15G_g4,field_markovized,34,recovery,64.56075221868007,-1.1083333333333334,2.327250886169144
granite,V15G_g4,field_markovized,35,recovery,25.77455046015804,-1.4729166666666669,2.4549535074216413
granite,V15G_g4,field_markovized,36,recovery,15.569453489086914,-1.6,1.917539927278532
granite,V15G_g4,field_markovized,37,recovery,14.947706097136956,-1.65625,1.7446595894653083
granite,V15G_g4,field_markovized,38,recovery,13.961186778234364,-1.7125,1.640924900438759
granite,V15G_g4,field_markovized,39,recovery,13.362993987909118,-1.7125,1.3540282997630624
granite,V15G_g4,field_markovized,40,recovery,12.819852706157883,-1.90625,1.1701560928287456
granite,V15G_g4,field_markovized,41,recovery,12.242408083543824,-1.90625,1.187213536934911
granite,V15G_g4,field_markovized,42,recovery,11.08842878410223,-1.90625,0.8263394121939055
granite,V15G_g4,field_markovized,43,recovery,10.89244042252203,-1.90625,0.6393632996691399
granite,V15G_g4,field_markovized,44,recovery,9.640996801614962,-1.825,0.8354394371341116
granite,V15G_g4,field_markovized,45,recovery,9.275239434386934,-1.825,0.6615632381579821
granite,V15G_g5,nominal_markovized,1,baseline,16.35194668923697,-0.23125,1.7170759801988815
granite,V15G_g5,nominal_markovized,2,baseline,46.26933507103375,-0.23125,1.4328349427494118
granite,V15G_g5,nominal_markovized,3,baseline,54.32077978492191,-0.23125,1.1155144817193858
granite,V15G_g5,nominal_markovized,4,baseline,34.83064060221552,-0.21875,0.9916041396685288
granite,V15G_g5,nominal_markovized,5,baseline,31.78135965071452,-0.2916666666666667,1.2298796717195737
granite,V15G_g5,nominal_markovized,6,baseline,4.72570120879385,-0.4375,0.8283911377157571
granite,V15G_g5,nominal_markovized,7,baseline,4.25647802028691,-0.4375,1.1213589049489208
granite,V15G_g5,nominal_markovized,8,baseline,3.8205391118791177,-0.5041666666666667,1.3936969327363795
granite,V15G_g5,nominal_markovized,9,baseline,3.6326137184031486,-0.5041666666666667,1.2410521299657296
granite,V15G_g5,nominal_markovized,10,baseline,3.3205387335051912,-0.5770833333333334,1.3293264439292312
granite,V15G_g5,nominal_markovized,11,baseline,2.9116729121671048,-0.5770833333333334,1.086745738278078
granite,V15G_g5,nominal_markovized,12,baseline,3.322861394488948,-0.55,0.9195443762808484
granite,V15G_g5,nominal_markovized,13,baseline,3.3981572300631044,-0.55,0.9883875030394936
granite,V15G_g5,nominal_markovized,14,baseline,3.704392380570408,-0.55,0.781140935559155
granite,V15G_g5,nominal_markovized,15,baseline,3.657162035957624,-0.55,0.6676166603431286
granite,V15G_g5,nominal_markovized,16,disruption,3.1601877337719664,-0.55,0.482577565177012
granite,V15G_g5,nominal_markovized,17,disruption,2.37218015895518,-0.55,-0.0
granite,V15G_g5,nominal_markovized,18,disruption,2.37218015895518,-0.55,-0.0
granite,V15G_g5,nominal_markovized,19,disruption,2.37218015895518,-0.55,-0.0
granite,V15G_g5,nominal_markovized,20,disruption,2.37218015895518,-0.55,-0.0
granite,V15G_g5,nominal_markovized,21,disruption,2.37218015895518,-0.55,-0.0
granite,V15G_g5,nominal_markovized,22,disruption,2.37218015895518,-0.55,-0.0
granite,V15G_g5,nominal_markovized,23,disruption,2.37218015895518,-0.55,-0.0
granite,V15G_g5,nominal_markovized,24,disruption,2.37218015895518,-0.55,-0.0
granite,V15G_g5,nominal_markovized,25,disruption,2.37218015895518,-0.55,-0.0
granite,V15G_g5,nominal_markovized,26,disruption,2.37218015895518,-0.55,-0.0
granite,V15G_g5,nominal_markovized,27,disruption,2.37218015895518,-0.55,-0.0
granite,V15G_g5,nominal_markovized,28,disruption,2.37218015895518,-0.55,-0.0
granite,V15G_g5,nominal_markovized,29,disruption,2.37218015895518,-0.55,-0.0
granite,V15G_g5,nominal_markovized,30,disruption,2.37218015895518,-0.55,-0.0
granite,V15G_g5,nominal_markovized,31,recovery,2.37218015895518,-0.55,-0.0
granite,V15G_g5,nominal_markovized,32,recovery,3.0368957315105827,-0.45,0.1985152433458726
granite,V15G_g5,nominal_markovized,33,recovery,2.7447531097889324,-0.45,0.5623351446188083
granite,V15G_g5,nominal_markovized,34,recovery,2.6014764556719228,-0.45,0.6881388137135884
granite,V15G_g5,nominal_markovized,35,recovery,2.235840910563496,-0.45,0.6474466390346325
granite,V15G_g5,nominal_markovized,36,recovery,1.6149832305564369,-0.45,0.4227090878059908
granite,V15G_g5,nominal_markovized,37,recovery,1.546890777027017,-0.45,-0.0
granite,V15G_g5,nominal_markovized,38,recovery,1.546890777027017,-0.45,-0.0
granite,V15G_g5,nominal_markovized,39,recovery,1.546890777027017,-0.45,-0.0
granite,V15G_g5,nominal_markovized,40,recovery,1.546890777027017,-0.45,-0.0
granite,V15G_g5,nominal_markovized,41,recovery,1.68124122442855,-0.5770833333333334,0.1599159553146567
granite,V15G_g5,nominal_markovized,42,recovery,2.049803696430737,-0.5770833333333334,0.5481810556897022
granite,V15G_g5,nominal_markovized,43,recovery,2.361828040586033,-0.5770833333333334,0.6853142072764582
granite,V15G_g5,nominal_markovized,44,recovery,2.30126923404304,-0.5770833333333334,0.654843055442027
granite,V15G_g5,nominal_markovized,45,recovery,1.892337866396104,-0.5770833333333334,0.4437922953464478
granite,V15G_g5,field_markovized,1,baseline,16.929241207540652,-0.23125,1.7170759801988815
granite,V15G_g5,field_markovized,2,baseline,47.52347238053564,-0.23125,1.4328349427494118
granite,V15G_g5,field_markovized,3,baseline,55.11537700823001,-0.23125,1.1155144817193858
granite,V15G_g5,field_markovized,4,baseline,34.44815806392512,-0.21875,0.9916041396685288
granite,V15G_g5,field_markovized,5,baseline,32.16693214083915,-0.2916666666666667,1.2298796717195737
granite,V15G_g5,field_markovized,6,baseline,4.827750600784872,-0.4375,0.8283911377157571
granite,V15G_g5,field_markovized,7,baseline,4.318752059600056,-0.4375,1.1213589049489208
granite,V15G_g5,field_markovized,8,baseline,3.819324321190494,-0.5041666666666667,1.3936969327363795
granite,V15G_g5,field_markovized,9,baseline,3.63476217343442,-0.5041666666666667,1.2410521299657296
granite,V15G_g5,field_markovized,10,baseline,3.3276728530452173,-0.5770833333333334,1.3293264439292312
granite,V15G_g5,field_markovized,11,baseline,2.935378435755279,-0.5770833333333334,1.086745738278078
granite,V15G_g5,field_markovized,12,baseline,3.320145089559404,-0.55,0.9195443762808484
granite,V15G_g5,field_markovized,13,baseline,3.372295889681117,-0.55,0.9883875030394936
granite,V15G_g5,field_markovized,14,baseline,3.727473451504415,-0.55,0.781140935559155
granite,V15G_g5,field_markovized,15,baseline,3.633978080306635,-0.55,0.6676166603431286
granite,V15G_g5,field_markovized,16,disruption,14.904837005880957,-0.8770833333333334,1.3322760478712987
granite,V15G_g5,field_markovized,17,disruption,49.66604095322232,-1.2208333333333332,1.532566265077672
granite,V15G_g5,field_markovized,18,disruption,56.741914330027,-1.5291666666666668,1.9553339510451555
granite,V15G_g5,field_markovized,19,disruption,55.82776006215103,-1.7125,2.2693538771432444
granite,V15G_g5,field_markovized,20,disruption,40.00786406487856,-1.7125,2.0200311538086035
granite,V15G_g5,field_markovized,21,disruption,10.555885034230585,-1.7125,1.2923368422140524
granite,V15G_g5,field_markovized,22,disruption,10.201823074317058,-1.7125,0.7888324494240131
granite,V15G_g5,field_markovized,23,disruption,9.605194445948664,-1.7125,0.1599159553146567
granite,V15G_g5,field_markovized,24,disruption,7.986867984645863,-1.63125,0.2663844632679204
granite,V15G_g5,field_markovized,25,disruption,8.155849068252138,-1.63125,0.5881687773541907
granite,V15G_g5,field_markovized,26,disruption,7.981254166936819,-1.63125,0.6918966592050799
granite,V15G_g5,field_markovized,27,disruption,7.658204963499566,-1.63125,0.6305810283860147
granite,V15G_g5,field_markovized,28,disruption,7.0666391222072376,-1.63125,0.3767701612564367
granite,V15G_g5,field_markovized,29,disruption,6.47493610247632,-1.63125,-0.0
granite,V15G_g5,field_markovized,30,disruption,6.47493610247632,-1.63125,-0.0
granite,V15G_g5,field_markovized,31,recovery,28.80092647835488,-0.3645833333333333,0.5757564557894752
granite,V15G_g5,field_markovized,32,recovery,29.51304681092592,-0.8041666666666667,1.2378162015723904
granite,V15G_g5,field_markovized,33,recovery,31.2035200995639,-0.9541666666666668,1.6777856536445288
granite,V15G_g5,field_markovized,34,recovery,33.217709079829085,-1.1354166666666663,1.9587774601513748
granite,V15G_g5,field_markovized,35,recovery,27.08139255261237,-1.1083333333333334,1.9587774601513748
granite,V15G_g5,field_markovized,36,recovery,14.242398552036748,-1.3625,1.9679989432116192
granite,V15G_g5,field_markovized,37,recovery,12.793841903414751,-1.3625,1.6071401051400496
granite,V15G_g5,field_markovized,38,recovery,12.776111612224293,-1.3625,1.255151091365266
granite,V15G_g5,field_markovized,39,recovery,10.90592624836636,-1.28125,1.1175299516649904
granite,V15G_g5,field_markovized,40,recovery,11.90363079509632,-1.4625,1.2412060497101745
granite,V15G_g5,field_markovized,41,recovery,11.432193355042244,-1.4625,1.0755089684665338
granite,V15G_g5,field_markovized,42,recovery,11.124791827011911,-1.4625,1.0204833711599783
granite,V15G_g5,field_markovized,43,recovery,9.567126133273495,-1.38125,1.0415600863219554
granite,V15G_g5,field_markovized,44,recovery,9.344683546058688,-1.38125,0.8799042929392265
granite,V15G_g5,field_markovized,45,recovery,9.179220188019649,-1.38125,0.6881388137135884
